id,name,original_name,cast_time,recast_time,is_player_ability,category_raw
15664,Midsummer Night's Dream,Midsummer Night's Dream,4.0,0.0,false,2
15665,,,0.0,0.0,false,3
15666,Being Mortal,Being Mortal,4.0,0.0,false,2
15667,Being Mortal,Being Mortal,12.5,0.0,false,2
15668,Peasebomb,Peasebomb,5.0,0.0,false,2
15669,Pease,Pease,5.0,0.0,false,2
15670,Hard Swipe,Hard Swipe,4.0,0.0,false,3
15671,Pummel,Pummel,4.0,0.0,false,3
15672,Leafstorm,Leafstorm,2.5,0.0,false,2
15673,Leafstorm,Leafstorm,3.0,0.0,false,2
15674,Puck's Caprice,Puck's Caprice,4.0,0.0,false,2
15675,Wallop,Wallop,5.0,0.0,false,3
15676,,,0.0,0.0,false,2
15677,Love-in-Idleness,Love-in-Idleness,4.0,0.0,false,2
15678,Leafstorm,Leafstorm,4.5,0.0,false,2
15679,Peasebomb,Peasebomb,5.0,0.0,false,2
15680,War and Pease,War and Pease,5.0,0.0,false,2
15681,Puck's Breath,Puck's Breath,5.0,0.0,false,2
15682,Puck's Rebuke,Puck's Rebuke,0.0,0.0,false,3
15683,Puck's Rebuke,Puck's Rebuke,5.0,0.0,false,3
15684,Puck's Rebuke,Puck's Rebuke,5.0,0.0,false,3
15685,Mist Rune,Mist Rune,3.0,0.0,false,2
15686,Spring Shower,Spring Shower,4.0,0.0,false,2
15687,Flame Rune,Flame Rune,3.0,0.0,false,2
15688,Flame Hammer,Flame Hammer,0.0,0.0,false,2
15689,Leafstorm,Leafstorm,5.0,0.0,false,2
15690,Divination Rune,Divination Rune,4.0,0.0,false,2
15691,Bright Sabbath,Bright Sabbath,4.0,0.0,false,2
15692,Phantom Rune,Phantom Rune,5.0,0.0,false,2
15693,Phantom Rune,Phantom Rune,5.0,0.0,false,2
15694,Frost Rune,Frost Rune,6.0,0.0,false,2
15695,Fae Light,Fae Light,0.0,0.0,false,2
15696,Wood's Embrace,Wood's Embrace,0.0,0.0,false,2
15697,Being Mortal,Being Mortal,12.5,0.0,false,2
15698,Pease,Pease,5.0,0.0,false,2
15699,Hard Swipe,Hard Swipe,4.0,0.0,false,3
15700,Pummel,Pummel,4.0,0.0,false,3
15701,Leafstorm,Leafstorm,3.0,0.0,false,2
15702,Puck's Caprice,Puck's Caprice,4.0,0.0,false,2
15703,Puck's Breath,Puck's Breath,5.0,0.0,false,2
15704,Puck's Rebuke,Puck's Rebuke,5.0,0.0,false,3
15705,Puck's Rebuke,Puck's Rebuke,5.0,0.0,false,3
15706,Spring Shower,Spring Shower,4.0,0.0,false,2
15707,Divination Rune,Divination Rune,4.0,0.0,false,2
15708,Bright Sabbath,Bright Sabbath,4.0,0.0,false,2
15709,Phantom Rune,Phantom Rune,5.0,0.0,false,2
15710,Phantom Rune,Phantom Rune,5.0,0.0,false,2
15711,Pounce Errant,Pounce Errant,0.0,0.0,false,3
15712,Beast Rampant,Beast Rampant,0.0,0.0,false,3
15713,Forlorn Impact,Forlorn Impact,0.0,0.0,false,3
15714,Beast Passant,Beast Passant,0.0,0.0,false,3
15715,Charge Eradicated,Charge Eradicated,5.0,0.0,false,3
15716,Beastly Roar,Beastly Roar,4.0,0.0,false,3
15717,Augurium,Augurium,4.0,0.0,false,3
15718,Forlorn Impact,Forlorn Impact,0.0,0.0,false,3
15719,Forlorn Impact,Forlorn Impact,0.0,0.0,false,3
15720,Forlorn Impact,Forlorn Impact,0.0,0.0,false,3
15721,Pounce Errant,Pounce Errant,0.0,0.0,false,3
15722,Pounce Errant,Pounce Errant,0.0,0.0,false,3
15723,Finale,Finale,60.0,0.0,false,2
15724,Pounce,Pounce,0.0,0.0,false,3
15725,Ronkan Light,Ronkan Light,0.0,0.0,false,3
15726,,,5.5,0.0,false,2
15727,,,0.0,0.0,false,2
15728,Eden's Gravity,Eden's Gravity,4.0,0.0,false,2
15729,,,5.0,0.0,false,2
15730,,,0.0,0.0,false,2
15731,Eden's Flare,Eden's Flare,4.0,0.0,false,2
15732,,,5.5,0.0,false,2
15733,,,0.0,0.0,false,2
15734,,,5.5,0.0,false,2
15735,,,0.0,0.0,false,2
15736,Vice and Virtue,Vice and Virtue,8.0,0.0,false,2
15737,Vice of Pride,Vice of Pride,0.0,0.0,false,2
15738,Vice and Virtue,Vice and Virtue,8.0,0.0,false,2
15739,●透明：エデンプライム：原種：ウィークネスアタック：DPS：グラヴィティシード：エデン1：ボス1：ハード,●透明：エデンプライム：原種：ウィークネスアタック：DPS：グラヴィティシード：エデン1：ボス1：ハード,0.0,0.0,false,2
15740,Vice of Sloth,Vice of Sloth,0.0,0.0,false,2
15741,Vice and Virtue,Vice and Virtue,8.0,0.0,false,2
15742,Vice of Greed,Vice of Greed,0.0,0.0,false,2
15743,Dimensional Shift,Dimensional Shift,4.0,0.0,false,2
15744,Pure Beam,Pure Beam,8.0,0.0,false,2
15745,Pure Beam,Pure Beam,0.0,0.0,false,2
15746,Pure Beam,Pure Beam,8.0,0.0,false,2
15747,Pure Beam,Pure Beam,4.0,0.0,false,2
15748,Pure Beam,Pure Beam,0.0,0.0,false,2
15749,Paradise Lost,Paradise Lost,0.0,0.0,false,2
15750,Paradise Lost,Paradise Lost,4.0,0.0,false,2
15751,Paradise Lost,Paradise Lost,3.0,0.0,false,2
15752,Spear of Paradise,Spear of Paradise,5.0,0.0,false,2
15753,Heavensunder,Heavensunder,0.0,0.0,false,2
15754,Pure Light,Pure Light,6.0,0.0,false,2
15755,Fragor Maximus,Fragor Maximus,5.0,0.0,false,2
15756,Eternal Breath,Eternal Breath,0.0,0.0,false,2
15757,Mana Boost,Mana Boost,5.0,0.0,false,4
15758,Mana Slice,Mana Slice,0.0,0.0,false,4
15759,Mana Burst,Mana Burst,4.0,0.0,false,4
15760,Unto Dust,Unto Dust,5.0,0.0,false,4
15761,Paradisal Dive,Paradisal Dive,5.0,0.0,false,4
15762,,,6.0,0.0,false,2
15763,,,0.0,0.0,false,2
15764,Eden's Gravity,Eden's Gravity,4.0,0.0,false,2
15765,,,5.0,0.0,false,2
15766,,,0.0,0.0,false,2
15767,Eden's Flare,Eden's Flare,4.0,0.0,false,2
15768,,,5.0,0.0,false,2
15769,,,0.0,0.0,false,2
15770,,,8.0,0.0,false,2
15771,,,0.0,0.0,false,2
15772,Dimensional Shift,Dimensional Shift,4.0,0.0,false,2
15773,Pure Beam,Pure Beam,6.0,0.0,false,2
15774,Pure Beam,Pure Beam,3.0,0.0,false,2
15775,Paradise Lost,Paradise Lost,3.0,0.0,false,2
15776,Paradise Lost,Paradise Lost,3.0,0.0,false,2
15777,Spear of Paradise,Spear of Paradise,5.0,0.0,false,2
15778,Heavensunder,Heavensunder,0.0,0.0,false,2
15779,Pure Light,Pure Light,10.5,0.0,false,2
15780,Fragor Maximus,Fragor Maximus,5.0,0.0,false,2
15781,Eternal Breath,Eternal Breath,0.0,0.0,false,2
15782,Mana Slice,Mana Slice,0.0,0.0,false,4
15783,Mana Burst,Mana Burst,4.0,0.0,false,4
15784,Unto Dust,Unto Dust,10.0,0.0,false,4
15785,Paradisal Dive,Paradisal Dive,5.0,0.0,false,4
15786,Watering Wheel,Watering Wheel,11.0,0.0,false,3
15787,Straight Punch,Straight Punch,3.0,0.0,false,3
15788,Pollen Corona,Pollen Corona,4.0,0.0,false,3
15789,War and Pease,War and Pease,5.0,0.0,false,2
15790,Bright Sabbath,Bright Sabbath,10.0,0.0,false,2
15791,Proboscis,Proboscis,3.0,0.0,false,3
15792,Canopy,Canopy,3.0,0.0,false,3
15793,Pinecone Bomb,Pinecone Bomb,3.0,0.0,false,3
15794,Unfinal Sting,Unfinal Sting,3.0,0.0,false,3
15795,Champ,Champ,3.0,0.0,false,3
15796,Savage Swipe,Savage Swipe,3.0,0.0,false,3
15797,Torpedo,Torpedo,3.0,0.0,false,3
15798,Spring Water,Spring Water,4.0,0.0,false,3
15799,Scouring Scolding,Scouring Scolding,3.0,0.0,false,3
15800,Water Balloon,Water Balloon,5.0,0.0,false,3
15801,Heave,Heave,3.0,0.0,false,3
15802,128-tonze Swing,128-tonze Swing,5.0,20.0,false,3
15803,32-tonze Swipe,32-tonze Swipe,4.0,18.0,false,3
15804,Main Head,Main Head,3.0,0.0,false,3
15805,Nerve Gas,Nerve Gas,5.0,0.0,false,3
15806,Wind Spout,Wind Spout,3.0,6.0,false,4
15807,Sideswipe,Sideswipe,3.0,6.0,false,3
15808,Berserk,Berserk,5.0,30.0,false,4
15809,Luminous Laceration,Luminous Laceration,3.0,0.0,false,3
15810,Vorpal Blade,Vorpal Blade,3.0,7.0,false,3
15811,Thrown Flames,Thrown Flames,5.0,15.0,false,4
15812,Pillory,Pillory,5.0,0.0,false,3
15813,the Path of Light,the Path of Light,4.0,0.0,false,3
15814,Thumbscrew,Thumbscrew,4.8,0.0,false,3
15815,Wooden Horse,Wooden Horse,5.0,0.0,false,3
15816,Gibbet Cage,Gibbet Cage,3.0,0.0,false,3
15817,Brazen Bull,Brazen Bull,3.0,0.0,false,4
15818,Executioner's Sword,Executioner's Sword,5.0,0.0,false,3
15819,Light Shot,Light Shot,3.0,0.0,false,3
15820,Brazen Bull,Brazen Bull,3.0,0.0,false,4
15821,Interference,Interference,3.0,0.0,false,3
15822,Heretic's Fork,Heretic's Fork,8.0,0.0,false,3
15823,the Tickler,the Tickler,4.0,0.0,false,3
15824,Scold's Bridle,Scold's Bridle,4.0,0.0,false,3
15825,,,0.0,0.0,false,4
15826,Exorcise,Exorcise,5.0,0.0,false,3
15827,Exorcise,Exorcise,0.0,0.0,false,3
15828,Holy Water,Holy Water,7.0,0.0,false,3
15829,Fevered Flagellation,Fevered Flagellation,8.0,0.0,false,3
15830,Fevered Flagellation,Fevered Flagellation,0.0,0.0,false,3
15831,Head Crusher,Head Crusher,4.0,0.0,false,3
15832,Scavenger's Daughter,Scavenger's Daughter,4.0,0.0,false,3
15833,Pendulum,Pendulum,0.0,0.0,false,3
15834,Fierce Beating,Fierce Beating,5.0,0.0,false,4
15835,Fierce Beating,Fierce Beating,0.0,0.0,false,4
15836,Fierce Beating,Fierce Beating,0.0,0.0,false,4
15837,Fierce Beating,Fierce Beating,5.0,0.0,false,3
15838,Fierce Beating,Fierce Beating,0.0,0.0,false,3
15839,Fierce Beating,Fierce Beating,0.0,0.0,false,3
15840,Cat o' Nine Tails,Cat o' Nine Tails,0.0,0.0,false,4
15841,Cat o' Nine Tails,Cat o' Nine Tails,2.0,0.0,false,3
15842,Taphephobia,Taphephobia,4.5,0.0,false,4
15843,Sickly Inferno,Sickly Inferno,3.0,35.0,false,2
15844,,,0.0,0.0,false,4
15845,Into the Light,Into the Light,0.0,0.0,false,3
15846,Right Knout,Right Knout,5.0,0.0,false,3
15847,Left Knout,Left Knout,5.0,0.0,false,3
15848,Aethersup,Aethersup,15.0,0.0,false,4
15849,Aethersup,Aethersup,0.0,0.0,false,3
15850,,,4.0,0.0,false,3
15851,Laserblade,Laserblade,5.0,0.0,false,3
15852,Laserblade,Laserblade,5.5,0.0,false,3
15853,Thunder Beam,Thunder Beam,3.0,0.0,false,3
15854,Allagan Thunder,Allagan Thunder,4.5,0.0,false,3
15855,Allagan Thunder,Allagan Thunder,5.0,0.0,false,3
15856,Electric Discharge,Electric Discharge,1.0,0.0,false,3
15857,Shock,Shock,8.0,0.0,false,3
15858,Defensive Array,Defensive Array,5.0,0.0,false,3
15859,Magitek Ray,Magitek Ray,0.0,0.0,false,3
15860,Magitek Ray,Magitek Ray,0.0,0.0,false,3
15861,Temporal Flow,Temporal Flow,0.0,0.0,false,3
15862,,,0.0,0.0,false,3
15863,Temporal Paradox,Temporal Paradox,0.0,0.0,false,3
15864,Magitek Crossray,Magitek Crossray,5.0,0.0,false,3
15865,Artificial Gravity,Artificial Gravity,1.0,0.0,false,3
15866,High Gravity,High Gravity,6.0,0.0,false,3
15867,Rail Cannon,Rail Cannon,3.0,0.0,false,3
15868,High-tension Discharger,High-tension Discharger,3.0,0.0,false,3
15869,,,0.0,0.0,false,1
15870,Fight or Flight,Fight or Flight,0.0,60.0,false,4
15871,,,0.0,60.0,false,4
15872,Damning Ray,Damning Ray,3.5,0.0,false,2
15873,Damning Ray,Damning Ray,3.5,0.0,false,2
15874,,,3.5,0.0,false,2
15875,Leafstorm,Leafstorm,5.0,0.0,false,2
15876,Protolithic Puncture,Protolithic Puncture,4.0,0.0,false,3
15877,Aquatic Lance,Aquatic Lance,4.0,0.0,false,3
15878,Marine Mayhem,Marine Mayhem,3.5,0.0,false,3
15879,Carcharian Verve,Carcharian Verve,2.0,0.0,false,3
15880,Tidal Guillotine,Tidal Guillotine,4.0,0.0,false,3
15881,Pelagic Cleaver,Pelagic Cleaver,3.5,0.0,false,3
15882,Tidal Guillotine,Tidal Guillotine,8.0,0.0,false,3
15883,Pelagic Cleaver,Pelagic Cleaver,8.0,0.0,false,3
15884,Magicrystal,Magicrystal,1.0,0.0,false,3
15885,Demon Slaughter,Demon Slaughter,0.0,2.5,false,3
15886,Heretic's Fork,Heretic's Fork,23.0,0.0,false,2
15887,Breaking Wheel,Breaking Wheel,29.0,0.0,false,2
15888,Extensible Tendrils,Extensible Tendrils,5.0,0.0,false,3
15889,Extensible Tendrils,Extensible Tendrils,0.0,0.0,false,3
15890,Putrid Breath,Putrid Breath,0.0,0.0,false,2
15891,Blossom,Blossom,4.0,0.0,false,4
15892,Sap Shower,Sap Shower,0.0,0.0,false,2
15893,Sap Shower,Sap Shower,5.0,0.0,false,2
15894,Lash,Lash,0.0,0.0,false,3
15895,Arbor Storm,Arbor Storm,3.0,0.0,false,2
15896,●引き寄せ,●引き寄せ,0.0,0.0,false,2
15897,●ノックバック,●ノックバック,0.0,0.0,false,2
15898,Thunderstorm,Thunderstorm,4.0,0.0,false,2
15899,Thunderstorm,Thunderstorm,4.7,0.0,false,2
15900,Thunderstorm,Thunderstorm,4.7,0.0,false,2
15901,,,0.0,0.0,false,2
15902,Reverse Current,Reverse Current,0.0,0.0,false,2
15903,Winding Current,Winding Current,15.0,0.0,false,2
15904,,,0.0,0.0,false,2
15905,Shocking Plumage,Shocking Plumage,5.0,0.0,false,2
15906,Shocking Plumage,Shocking Plumage,5.0,0.0,false,2
15907,Shockbolt,Shockbolt,3.0,0.0,false,2
15908,Thunderbolt,Thunderbolt,4.0,0.0,false,2
15909,Dualcast,Dualcast,2.0,40.0,false,4
15910,Mighty Strikes,Mighty Strikes,3.0,0.0,false,4
15911,Meteor,Meteor,5.0,40.0,false,3
15912,Aeroga IV,Aeroga IV,3.5,30.0,false,3
15913,Aeroga IV,Aeroga IV,0.0,0.0,false,3
15914,Tornado II,Tornado II,5.0,30.0,false,3
15915,Tornado II,Tornado II,0.0,0.0,false,3
15916,Wrath of the Ronka,Wrath of the Ronka,0.0,0.0,false,3
15917,Wrath of the Ronka,Wrath of the Ronka,0.0,0.0,false,3
15918,Wrath of the Ronka,Wrath of the Ronka,0.0,0.0,false,3
15919,Explosion,Explosion,0.0,0.0,false,2
15920,,,0.0,0.0,false,4
15921,,,0.0,0.0,false,4
15922,●石鳥GT(GTAE),●石鳥GT(GTAE),4.0,4.0,false,2
15923,Burning Beam,Burning Beam,3.0,3.0,false,2
15924,Hood Swing,Hood Swing,3.0,2.0,false,3
15925,Slip of the Tongue,Slip of the Tongue,0.0,12.0,false,3
15926,Sinspitter,Sinspitter,3.0,2.0,false,2
15927,Censure,Censure,3.0,0.0,false,2
15928,Tempered Virtue,Tempered Virtue,6.0,0.0,false,2
15929,Earthshake,Earthshake,3.5,0.0,false,2
15930,Primeval Stasis,Primeval Stasis,0.0,0.0,false,2
15931,Doomvoid Guillotine,Doomvoid Guillotine,4.0,0.0,false,3
15932,Doomvoid Slicer,Doomvoid Slicer,4.0,0.0,false,3
15933,attack,attack,0.0,0.0,false,3
15934,Spell-in-Waiting,Spell-in-Waiting,3.0,0.0,false,4
15935,Unholy Darkness,Unholy Darkness,5.0,0.0,false,2
15936,Unholy Darkness,Unholy Darkness,0.0,0.0,false,2
15937,Unholy Darkness,Unholy Darkness,0.0,0.0,false,2
15938,Dark Fire III,Dark Fire III,5.0,0.0,false,2
15939,Dark Fire III,Dark Fire III,0.0,0.0,false,2
15940,Dark Fire III,Dark Fire III,0.0,0.0,false,2
15941,Empty Hate,Empty Hate,5.5,0.0,false,3
15942,Empty Hate,Empty Hate,6.0,0.0,false,3
15943,Punishing Ray,Punishing Ray,0.0,0.0,false,2
15944,Light Explosion,Light Explosion,0.0,0.0,false,2
15945,Lightburst,Lightburst,0.0,0.0,false,2
15946,Dark Explosion,Dark Explosion,0.0,0.0,false,2
15947,Darkburst,Darkburst,0.0,0.0,false,2
15948,,,0.0,0.0,false,1
15949,Shadowflame,Shadowflame,4.0,0.0,false,3
15950,Shadowflame,Shadowflame,4.0,0.0,false,3
15951,Doomvoid Guillotine,Doomvoid Guillotine,4.0,0.0,false,3
15952,Doomvoid Slicer,Doomvoid Slicer,4.0,0.0,false,3
15953,attack,attack,0.0,0.0,false,3
15954,Spell-in-Waiting,Spell-in-Waiting,2.0,0.0,false,4
15955,Unholy Darkness,Unholy Darkness,5.0,0.0,false,2
15956,Unholy Darkness,Unholy Darkness,0.0,0.0,false,2
15957,Unholy Darkness,Unholy Darkness,0.0,0.0,false,2
15958,Dark Fire III,Dark Fire III,5.0,0.0,false,2
15959,Dark Fire III,Dark Fire III,0.0,0.0,false,2
15960,Dark Fire III,Dark Fire III,0.0,0.0,false,2
15961,Empty Hate,Empty Hate,5.5,0.0,false,3
15962,Empty Hate,Empty Hate,6.0,0.0,false,3
15963,Punishing Ray,Punishing Ray,0.0,0.0,false,2
15964,Light Explosion,Light Explosion,0.0,0.0,false,2
15965,Lightburst,Lightburst,0.0,0.0,false,2
15966,Dark Explosion,Dark Explosion,0.0,0.0,false,2
15967,Darkburst,Darkburst,0.0,0.0,false,2
15968,,,0.0,0.0,false,1
15969,Shadowflame,Shadowflame,5.0,0.0,false,3
15970,Shadowflame,Shadowflame,5.0,0.0,false,3
15971,Doomvoid Cleaver,Doomvoid Cleaver,4.0,0.0,false,3
15972,Doomvoid Cleaver,Doomvoid Cleaver,0.0,0.0,false,3
15973,Hell Wind,Hell Wind,5.0,0.0,false,2
15974,Hell Wind,Hell Wind,0.0,0.0,false,2
15975,Hell Wind,Hell Wind,0.0,0.0,false,2
15976,Shadoweye,Shadoweye,5.0,0.0,false,2
15977,Shadoweye,Shadoweye,0.0,0.0,false,2
15978,Shadoweye,Shadoweye,0.0,0.0,false,2
15979,Empty Rage,Empty Rage,5.5,0.0,false,3
15980,Empty Rage,Empty Rage,6.0,0.0,false,3
15981,Entropy,Entropy,6.0,0.0,false,2
15982,Entropy,Entropy,6.5,0.0,false,2
15983,Entropy,Entropy,6.0,0.0,false,2
15984,Entropy,Entropy,6.5,0.0,false,2
15985,Quietus,Quietus,6.0,0.0,false,2
15986,Quietus,Quietus,6.5,0.0,false,2
15987,Quietus,Quietus,15.0,0.0,false,2
15988,Quietus,Quietus,15.5,0.0,false,2
15989,Cascade,Cascade,0.0,2.5,true,3
15990,Fountain,Fountain,0.0,2.5,true,3
15991,Reverse Cascade,Reverse Cascade,0.0,2.5,true,3
15992,Fountainfall,Fountainfall,0.0,2.5,true,3
15993,Windmill,Windmill,0.0,2.5,true,3
15994,Bladeshower,Bladeshower,0.0,2.5,true,3
15995,Rising Windmill,Rising Windmill,0.0,2.5,true,3
15996,Bloodshower,Bloodshower,0.0,2.5,true,3
15997,Standard Step,Standard Step,0.0,30.0,true,3
15998,Technical Step,Technical Step,0.0,120.0,true,3
15999,Emboite,Emboite,0.0,1.5,false,3
16000,Entrechat,Entrechat,0.0,1.5,false,3
16001,Jete,Jete,0.0,1.5,false,3
16002,Pirouette,Pirouette,0.0,1.5,false,3
16003,Standard Finish,Standard Finish,0.0,2.5,false,3
16004,Technical Finish,Technical Finish,0.0,2.5,false,3
16005,Saber Dance,Saber Dance,0.0,2.5,true,3
16006,Closed Position,Closed Position,0.0,30.0,true,4
16007,Fan Dance,Fan Dance,0.0,1.0,true,4
16008,Fan Dance II,Fan Dance II,0.0,1.0,true,4
16009,Fan Dance III,Fan Dance III,0.0,1.0,true,4
16010,En Avant,En Avant,0.0,30.0,true,4
16011,Devilment,Devilment,0.0,120.0,true,4
16012,Shield Samba,Shield Samba,0.0,120.0,true,4
16013,Flourish,Flourish,0.0,60.0,true,4
16014,Improvisation,Improvisation,0.0,120.0,true,4
16015,Curing Waltz,Curing Waltz,0.0,60.0,true,4
16016,攻撃,攻撃,0.0,0.0,false,1
16017,,,0.0,0.0,false,4
16018,,,0.0,0.0,false,3
16019,Exalted Wing,Exalted Wing,0.0,0.0,false,3
16020,,,0.0,0.0,false,4
16021,Heavenly Host,Heavenly Host,3.0,0.0,false,4
16022,Guiding Light,Guiding Light,3.0,0.0,false,4
16023,Sinsphere,Sinsphere,0.0,0.0,false,3
16024,Sinburst,Sinburst,0.0,0.0,false,3
16025,Enthrall,Enthrall,4.0,0.0,false,3
16026,Realmrazer,Realmrazer,5.0,0.0,false,3
16027,Realmrazer,Realmrazer,0.0,0.0,false,3
16028,Daybreak,Daybreak,3.5,0.0,false,3
16029,Daybreak,Daybreak,3.5,0.0,false,3
16030,Scold's Bridle,Scold's Bridle,6.0,16.0,false,3
16031,Holy Sword,Holy Sword,5.0,15.0,false,3
16032,攻撃,攻撃,0.0,0.0,false,1
16033,,,0.0,0.0,false,4
16034,,,0.0,0.0,false,4
16035,Righteous Bolt,Righteous Bolt,5.0,0.0,false,3
16036,Winged Reprobation,Winged Reprobation,3.0,0.0,false,3
16037,Winged Reprobation,Winged Reprobation,3.0,0.0,false,3
16038,Winged Reprobation,Winged Reprobation,3.0,0.0,false,3
16039,Winged Reprobation,Winged Reprobation,3.0,0.0,false,3
16040,Reprobate's Reward,Reprobate's Reward,0.0,0.0,false,4
16041,,,0.0,0.0,false,4
16042,Duel Descent,Duel Descent,0.0,0.0,false,3
16043,Dream of the Rood,Dream of the Rood,3.0,0.0,false,3
16044,Dream of the Rood,Dream of the Rood,3.0,0.0,false,3
16045,Dream of the Rood,Dream of the Rood,3.0,0.0,false,3
16046,Dream of the Rood,Dream of the Rood,3.0,0.0,false,3
16047,Soul and Body,Soul and Body,3.0,0.0,false,3
16048,Soul and Body,Soul and Body,3.0,0.0,false,3
16049,Soul and Body,Soul and Body,3.0,0.0,false,3
16050,Soul and Body,Soul and Body,3.0,0.0,false,3
16051,Holy Trinity,Holy Trinity,3.0,0.0,false,3
16052,Rightful Reprobation,Rightful Reprobation,3.0,0.0,false,4
16053,Rightful Reprobation,Rightful Reprobation,3.0,0.0,false,4
16054,Reprobation,Reprobation,3.0,0.0,false,3
16055,Reprobation,Reprobation,1.5,0.0,false,3
16056,Reprobation,Reprobation,3.0,0.0,false,3
16057,Divine Mandate,Divine Mandate,3.0,0.0,false,4
16058,Cross Barby,Cross Barby,6.0,0.0,false,3
16059,Martyr,Martyr,6.0,0.0,false,3
16060,God Ray,God Ray,4.5,0.0,false,3
16061,God Ray,God Ray,0.0,0.0,false,3
16062,God Ray,God Ray,4.5,0.0,false,3
16063,God Ray,God Ray,3.5,0.0,false,3
16064,God Ray,God Ray,3.5,0.0,false,3
16065,Flaming Sword,Flaming Sword,0.0,0.0,false,3
16066,Flaming Sword,Flaming Sword,0.0,0.0,false,3
16067,Shadowreaver,Shadowreaver,5.0,0.0,false,3
16068,Drop of Light,Drop of Light,0.0,0.0,false,3
16069,Drop of Light,Drop of Light,0.0,0.0,false,3
16070,Light Pillar,Light Pillar,0.0,0.0,false,3
16071,Beatific Vision,Beatific Vision,5.0,0.0,false,3
16072,Scold's Bridle,Scold's Bridle,6.0,16.0,false,3
16073,Holy Sword,Holy Sword,5.0,15.0,false,3
16074,attack,attack,0.0,0.0,false,1
16075,Reprobation,Reprobation,1.5,0.0,false,3
16076,Reprobation,Reprobation,1.0,0.0,false,3
16077,Righteous Bolt,Righteous Bolt,5.0,0.0,false,3
16078,Winged Reprobation,Winged Reprobation,3.0,0.0,false,3
16079,Winged Reprobation,Winged Reprobation,3.0,0.0,false,3
16080,Winged Reprobation,Winged Reprobation,3.0,0.0,false,3
16081,Winged Reprobation,Winged Reprobation,3.0,0.0,false,3
16082,Duel Descent,Duel Descent,0.0,0.0,false,3
16083,Dream of the Rood,Dream of the Rood,3.0,0.0,false,3
16084,Dream of the Rood,Dream of the Rood,3.0,0.0,false,3
16085,Dream of the Rood,Dream of the Rood,3.0,0.0,false,3
16086,Dream of the Rood,Dream of the Rood,3.0,0.0,false,3
16087,Soul and Body,Soul and Body,3.0,0.0,false,3
16088,Soul and Body,Soul and Body,3.0,0.0,false,3
16089,Soul and Body,Soul and Body,3.0,0.0,false,3
16090,Soul and Body,Soul and Body,3.0,0.0,false,3
16091,Holy Trinity,Holy Trinity,3.0,0.0,false,3
16092,Rightful Reprobation,Rightful Reprobation,3.0,0.0,false,4
16093,Rightful Reprobation,Rightful Reprobation,3.0,0.0,false,4
16094,断罪,断罪,3.0,0.0,false,3
16095,断罪,断罪,1.0,0.0,false,3
16096,Reprobation,Reprobation,3.0,0.0,false,3
16097,Divine Mandate,Divine Mandate,3.0,0.0,false,4
16098,Cross Barby,Cross Barby,5.0,0.0,false,3
16099,Martyr,Martyr,6.0,0.0,false,3
16100,God Ray,God Ray,4.5,0.0,false,3
16101,God Ray,God Ray,0.0,0.0,false,3
16102,God Ray,God Ray,4.5,0.0,false,3
16103,God Ray,God Ray,3.5,0.0,false,3
16104,God Ray,God Ray,3.5,0.0,false,3
16105,Flaming Sword,Flaming Sword,0.0,0.0,false,3
16106,Shadowreaver,Shadowreaver,5.0,0.0,false,3
16107,Drop of Light,Drop of Light,0.0,0.0,false,3
16108,Drop of Light,Drop of Light,0.0,0.0,false,3
16109,Light Pillar,Light Pillar,0.0,0.0,false,3
16110,Beatific Vision,Beatific Vision,5.0,0.0,false,3
16111,Starbirth,Starbirth,3.0,0.0,false,4
16112,Explosion,Explosion,0.0,0.0,false,3
16113,Beatific Vision,Beatific Vision,18.0,0.0,false,3
16114,Exalted Plumes,Exalted Plumes,0.0,0.0,false,3
16115,Dream of the Rood,Dream of the Rood,0.0,0.0,false,3
16116,Dream of the Rood,Dream of the Rood,0.0,0.0,false,3
16117,Dream of the Rood,Dream of the Rood,0.0,0.0,false,3
16118,Dream of the Rood,Dream of the Rood,0.0,0.0,false,3
16119,Soul and Body,Soul and Body,0.0,0.0,false,3
16120,Soul and Body,Soul and Body,0.0,0.0,false,3
16121,Soul and Body,Soul and Body,0.0,0.0,false,3
16122,Soul and Body,Soul and Body,0.0,0.0,false,3
16123,Dream of the Rood,Dream of the Rood,0.0,0.0,false,3
16124,Dream of the Rood,Dream of the Rood,0.0,0.0,false,3
16125,Dream of the Rood,Dream of the Rood,0.0,0.0,false,3
16126,Dream of the Rood,Dream of the Rood,0.0,0.0,false,3
16127,Soul and Body,Soul and Body,0.0,0.0,false,3
16128,Soul and Body,Soul and Body,0.0,0.0,false,3
16129,Soul and Body,Soul and Body,0.0,0.0,false,3
16130,Soul and Body,Soul and Body,0.0,0.0,false,3
16131,Seraph Blade,Seraph Blade,5.0,15.0,false,4
16132,Brand of Sin,Brand of Sin,3.0,0.0,false,3
16133,Might Makes Right,Might Makes Right,20.0,0.0,false,2
16134,Blade of Justice,Blade of Justice,8.0,0.0,false,3
16135,Burning Brand,Burning Brand,1.5,0.0,false,4
16136,,,8.0,0.0,false,3
16137,Keen Edge,Keen Edge,0.0,2.5,true,3
16138,No Mercy,No Mercy,0.0,60.0,true,4
16139,Brutal Shell,Brutal Shell,0.0,2.5,true,3
16140,Camouflage,Camouflage,0.0,90.0,true,4
16141,Demon Slice,Demon Slice,0.0,2.5,true,3
